"ENSG00000184640.20"	"ENSG00000164104.12"	"ENSG00000167658.16"	"ENSG00000089327.15"	"ENSG00000103653.17"	"ENSG00000123144.11"	"ENSG00000178209.16"	"ENSG00000026508.20"	"ENSG00000105373.19"	"ENSG00000244642.3"	"ENSG00000108518.8"	"ENSG00000104964.15"	"ENSG00000148773.14"	"ENSG00000137710.17"	"ENSG00000106948.17"	"ENSG00000096060.15"	"ENSG00000104529.18"	"ENSG00000124942.14"	"ENSG00000184863.11"	"ENSG00000180596.7"	"ENSG00000127184.13"	"ENSG00000204628.12"	"ENSG00000133112.17"	"ENSG00000201822.1"	"ENSG00000124172.10"	"ENSG00000172493.23"	"ENSG00000168918.14"	"ENSG00000286522.2"	"ENSG00000204469.13"	"ENSG00000187514.17"	"ENSG00000143401.15"	"ENSG00000137497.18"	"ENSG00000105698.16"	"ENSG00000156265.16"	"ENSG00000019582.16"	"ENSG00000152818.18"	"ENSG00000196205.8"	"ENSG00000187837.4"	"ENSG00000147677.11"	"ENSG00000111640.15"	"ENSG00000076928.18"	"ENSG00000163563.8"	"ENSG00000198160.15"	"ENSG00000265972.6"	"ENSG00000118680.14"	"ENSG00000198604.11"	"ENSG00000150593.18"	"ENSG00000184357.5"	"ENSG00000189060.6"	"ENSG00000196531.14"	"ENSG00000103187.8"	"ENSG00000124795.17"	"ENSG00000072786.13"	"ENSG00000138772.13"	"ENSG00000198624.13"	"ENSG00000058272.19"	"ENSG00000197043.14"	"ENSG00000065978.19"	"ENSG00000169564.7"	"ENSG00000116539.14"	"ENSG00000123416.15"	"ENSG00000034510.6"	"ENSG00000026025.16"	"ENSG00000165757.9"	"ENSG00000090376.11"	"ENSG00000184922.14"	"ENSG00000135821.19"	"ENSG00000115993.13"	"ENSG00000100906.11"	"ENSG00000134516.18"	"ENSG00000197694.18"	"ENSG00000065000.19"	"ENSG00000117724.13"	"ENSG00000099331.14"	"ENSG00000196498.13"	"ENSG00000131149.19"	"ENSG00000100353.18"	"ENSG00000170004.18"	"ENSG00000134333.14"	"ENSG00000187239.17"	"ENSG00000114942.14"	"ENSG00000087086.15"	"ENSG00000122862.5"	"ENSG00000185811.19"	"ENSG00000173020.11"	"ENSG00000172081.14"	"ENSG00000270647.6"	"ENSG00000104894.12"	"ENSG00000204472.13"	"ENSG00000201098.1"	"ENSG00000130592.17"	"ENSG00000084070.12"	"ENSG00000119801.13"	"ENSG00000096384.20"	"ENSG00000168298.7"	"ENSG00000185201.17"	"ENSG00000186517.14"	"ENSG00000079246.16"	"ENSG00000159256.13"	"ENSG00000171608.16"	"ENSG00000143321.19"	"ENSG00000148180.21"	"ENSG00000081320.11"	"ENSG00000134954.14"	"ENSG00000167978.17"	"ENSG00000131018.25"	"ENSG00000121691.7"	"ENSG00000131016.17"	"ENSG00000174718.12"	"ENSG00000065613.15"	"ENSG00000198771.11"	"ENSG00000148730.7"	"ENSG00000166750.10"	"ENSG00000005810.19"	"ENSG00000055163.20"	"ENSG00000119314.16"	"ENSG00000158195.11"	"ENSG00000155096.15"	"ENSG00000183283.16"	"ENSG00000167996.16"	"ENSG00000144028.15"	"ENSG00000021355.13"	"ENSG00000169499.15"	"ENSG00000143545.10"	"ENSG00000187764.12"	"ENSG00000198830.11"	"ENSG00000163374.20"	"ENSG00000163737.4"	"ENSG00000135046.14"	"ENSG00000103769.10"	"ENSG00000196230.14"	"ENSG00000137460.10"
"cfrna_kd_144"	7.56872334969432	8.0350921945163	9.75826574338872	7.11170598294495	7.41590829004882	7.29835324798342	7.39969284888114	7.07127022685163	7.24486589018565	7.49434720661562	8.37025157736984	7.85676817137746	7.66677830349978	7.18930544121075	7.50953368362521	7.70683729247765	8.28469870720272	8.81667191151764	6.22953538833573	7.55415296443212	8.98878978964377	8.99956552064764	11.3509067579624	7.86858470260402	8.39495722686598	7.61156853110096	6.52907519020322	6.43610631499675	6.89702553494406	10.5155801805335	7.33293451218602	6.58783229376142	7.36670183630542	6.77623608741482	8.63507388158957	8.48208438203205	7.62557104232706	7.50953368362521	7.75857031076685	9.17616799604038	6.72490205050082	8.43521464768952	7.33293451218602	9.04708391168431	7.73293641301251	7.24486589018565	7.41590829004882	7.17029608967876	7.07127022685163	9.7131605689355	9.4122022599629	7.95977832719581	8.01397299057584	5.94248383329794	7.33293451218602	6.94261793901308	6.98680058344308	10.0266627474619	7.86858470260402	7.00839020952547	8.88219173305583	10.1454082571119	8.97793292119699	7.88030498359049	7.05061575290582	7.00839020952547	7.8328399248846	9.36298731723736	7.66677830349978	7.52456128356017	7.58314747472752	6.92000361113852	7.46348386792104	7.47899844204533	7.41590829004882	6.22953538833573	7.24486589018565	7.05061575290582	6.67164833073384	7.59742825798351	8.32811010360957	10.4928858676758	6.82578556866803	7.55415296443212	7.47899844204533	7.38329213267376	8.3195318450485	6.19195826488665	8.93927688182259	9.00492333703547	8.0455367427802	6.94261793901308	6.55875773964726	9.23205932206209	7.9034629944617	7.98170164123512	8.92238739399101	6.69852419886496	6.77623608741482	6.61632362739946	7.62557104232706	6.40370888973345	7.49434720661562	7.8328399248846	8.00329605735347	8.10666123819872	6.43610631499675	6.37055171904891	7.2265839928027	6.87367169566404	7.80850696668948	7.28074486595559	7.11170598294495	7.41590829004882	6.69852419886496	6.33659753992406	7.56872334969432	6.72490205050082	6.72490205050082	11.4415895626365	6.61632362739946	7.24486589018565	6.61632362739946	8.06620124137652	6.87367169566404	8.25800973105449	7.09163086836154	8.10666123819872	7.8328399248846	6.30180622004757	8.14601539086242	8.48208438203205
"cfrna_kd_78"	8.13986990925797	8.04338334044568	10.0772138712209	7.24994131403429	6.95124294296885	7.4642080343429	6.33811315822281	7.51312563955541	7.78938374821089	8.08706630633811	8.63513775581054	7.93996289985389	7.49700418168885	6.6630193176918	7.8791246944278	7.34313626268825	8.7276917581597	9.13887197696303	6.47713272077642	8.42152878152949	8.6857116331092	9.2534474409318	11.5274295199632	7.17076242452488	8.23029572682148	7.56043211992912	7.02070542372425	7.15026470672082	7.44752475317682	10.8374392291619	6.90298534256007	7.04312955372789	7.66510996525935	7.10836769382179	9.42482338728117	8.09778306830092	7.95182790109394	8.12946295385272	7.76268053098623	9.3097975203659	6.90298534256007	7.65061468034752	6.05596910293015	9.08606907146002	7.21089857359657	7.08695033081975	6.99792415183602	8.12946295385272	7.24994131403429	9.4417328644119	9.45011383523313	7.44752475317682	7.54483572909812	5.91514095106848	7.21089857359657	6.97477407471436	7.06520765623045	10.1815533944693	8.34265821391185	6.57311585244254	8.93898397776974	9.59319602536279	9.23900903901362	7.72167246019025	6.05596910293015	7.24994131403429	7.90376946099572	10.2188137889269	7.21089857359657	7.02070542372425	7.44752475317682	6.82739632428112	7.90376946099572	7.66510996525935	7.69366932831589	7.44752475317682	7.23055286005603	7.9279992714385	6.5098542123549	6.87823106417045	8.55189570305935	11.127280789011	7.24994131403429	7.39627926018624	7.30658165331739	7.21089857359657	7.72167246019025	7.21089857359657	8.86568318545685	8.41297558008831	7.74914068149943	7.12946940744067	7.10836769382179	9.60825206966211	8.54408431189629	7.51312563955541	8.65702990531117	6.92731788088027	6.95124294296885	6.40933056732383	7.76268053098623	6.40933056732383	6.33811315822281	7.65061468034752	8.1908056447007	6.30111027672639	6.37417056986281	5.58135929045017	6.77468308328985	7.06520765623045	7.59112605363548	7.23055286005603	6.99792415183602	6.87823106417045	7.15026470672082	6.87823106417045	7.41356514026834	6.92731788088027	7.6359717451479	12.6917536713635	6.71994537893983	6.6336787833675	7.08695033081975	7.84134757439753	7.59112605363548	7.97526844898736	6.82739632428112	9.88661986446937	7.39627926018624	7.21089857359657	8.36056189449523	9.27719478484305
"cfrna_kd_142"	7.84772551439414	8.278784230727	9.9079568199272	8.51963133579103	6.96266006970523	7.26468858768815	6.42433405104422	6.30625396344117	7.70602456915687	7.47837568127383	8.80467492863827	7.2435867551743	6.86452142057353	7.2923498366933	7.31275120404358	6.77888371381415	8.42619770681777	7.83369747483747	6.48590942135136	7.99363091283491	8.31623564580757	8.99087828177614	11.3568966742877	7.34612168163892	8.00618992820725	7.41691440142897	7.00513378725077	7.35270364028232	7.29918258486581	10.6374513160107	7.11775985850384	6.61263913907193	7.95959443296876	7.67487937819603	7.0943606005284	7.36577767240501	7.27165408070403	8.06739231740995	7.23648322426244	10.2068140552595	6.22165739066558	8.278784230727	6.67727743857478	8.56275505225102	7.90698125394991	6.87372705535427	6.98829540244176	8.37549444780714	7.73650944158419	9.58732451378311	9.69586537158655	7.11775985850384	7.47837568127383	6.49790967755666	6.89196214783082	7.29918258486581	6.73910664797473	9.79319168721242	7.95528272000863	6.87372705535427	8.67181593917964	8.61831677358738	8.59080363310773	8.51671001801271	6.89196214783082	6.57918324361895	7.76636149922175	9.46692344318179	6.65605609478746	6.86452142057353	7.44797386206131	6.85525603361349	6.53331277340814	7.72641945228497	7.17091568167253	6.62361831461008	6.71879376668933	7.76636149922175	6.54492012295546	6.90996732154	8.53703596892612	9.79077645035578	8.46308760252369	7.50814725241669	7.59392995625535	7.04638237675868	7.19310651936197	6.46159963226702	7.50224210086251	9.15388401687912	8.23678610489616	7.31275120404358	7.59392995625535	8.52835992608596	8.38193079190394	8.1222587020488	8.05938076534258	6.83654283080004	6.89196214783082	6.69818694610538	8.1222587020488	8.55707923301962	6.9188855042146	7.8100091011858	7.63766949610065	7.08647508369413	6.57918324361895	7.51402822738132	7.15592851665882	6.85525603361349	7.44181548911459	7.03822725823013	6.63451333847598	6.54492012295546	7.07057252207536	6.41169087182038	7.27165408070403	6.73910664797473	7.41691440142897	12.0196094353299	6.77888371381415	7.62685876244879	6.98829540244176	7.83838870184323	7.1634416974517	7.98519694671479	7.34612168163892	11.7891951437895	7.08647508369413	8.22609241457689	8.46308760252369	7.38516807127243
"cfrna_kd_145"	8.21608535443395	6.88958783690262	10.0245196875787	6.98348628653204	6.99991523792257	7.28974640981779	7.01076394203506	6.43634483425071	7.62355283397137	6.55649150462706	8.08411643709218	7.64974981577411	5.71810949284983	9.39882476112023	7.12745957267615	6.64298872530607	7.97239926699718	8.61797977728593	6.44441138231668	7.29196842712192	8.01060973602691	8.74556020120382	10.861944495823	6.67411474470769	7.69908242571496	7.90153642991972	7.09980028922747	5.82231485659383	7.68901362693291	10.3539508107931	6.27815501110427	7.59686951368734	7.70242308438661	6.91292414285937	8.63554081557123	8.50500442996249	6.91581455396099	7.26281014895894	7.1764201914586	9.04724101464164	6.78275213193074	7.1545947555039	6.64298872530607	8.61355588190027	8.07898861586193	6.24612342268539	7.39476990808551	6.34443626768122	6.82028965691172	9.18953545804796	9.67450038457475	7.22143252024044	7.84826417357913	4.44998217898581	7.22841226046791	6.93303527823928	6.78275213193074	9.47100629573734	7.84675586379011	6.80788660703173	8.06997074959243	9.12387938135445	8.59392779601261	8.0853955440721	5.95384781418471	6.7922295549061	7.4984102343556	7.82240534479567	7.10992013685399	6.64648100008937	8.33374661388496	7.58786383602109	5.61264533774706	7.47319295363966	7.85277963896124	6.70791894846827	6.90712571510629	7.05335422258198	6.47228777421609	7.13738649496332	7.55311811179256	10.0691254323921	6.21807519467084	6.99172435706553	7.48488674048088	7.06120065967273	7.16918192708078	6.27815501110427	8.24612801584827	7.47710147154707	7.1764201914586	7.42341711629955	7.58786383602109	8.88642133903825	7.43149812144578	6.9556780781877	8.10696829515795	7.00805947131338	6.69786171415177	6.44038385485671	7.10486915403294	5.91919568955842	6.7539358295495	8.99446857689677	8.49349307322636	7.78666320488434	6.14042098230869	10.3700317582067	7.30082223152409	7.68564163076052	6.98898360390171	6.7636061431644	7.57151001662749	6.52644724720592	6.7539358295495	6.58226846246744	7.26281014895894	6.37433329853074	7.14478679302	11.8741622179411	7.08191658068198	7.18840329554478	6.69111719933564	6.35304306166725	6.83869435087639	7.23073130859331	6.59317408688282	9.37602884495799	5.90153958220204	8.06738380829235	8.04520509182125	5.75811820482261
"cfrna_kd_82"	7.92490816700921	7.75606535340673	9.41148385529309	7.99402738287621	7.14514997376712	7.14514997376712	7.69507327513873	6.68144918774214	7.58729200655552	8.4647429509256	8.67916448512284	7.37022141593312	5.84336989081707	7.39602562227506	7.49484024861284	8.21274199951479	7.99402738287621	8.76070251008922	6.63866419703214	7.83356212511683	7.79533555750813	8.6686401320484	11.2104546621872	7.65292546395115	7.83356212511683	7.56473077809864	6.5945517484956	6.40295965925137	6.98410659507483	10.8497883728253	6.35071700977577	6.0557520400258	8.32426316214655	7.79533555750813	8.25558052848597	7.77583446989044	6.91424392892668	7.42137412085001	7.20481620508592	9.62244193340779	7.05071398451585	8.32426316214655	6.91424392892668	9.66010672012036	7.67415381337631	7.26209734152297	7.14514997376712	7.11435825610615	6.54902548784658	9.41778027541	9.80644583100657	6.98410659507483	7.88906254521605	6.87798827317451	7.2899019867927	7.05071398451585	6.0557520400258	9.69162604272048	8.74074629432132	6.45334058879267	8.26958152668394	8.9200246455643	8.98931373552868	7.85230114367744	7.73602071422375	6.45334058879267	7.87079923962841	8.86578121551546	7.08288981219897	6.68144918774214	7.71569273875338	7.31717783262871	5.28362925522983	7.44628280438336	7.23374285725139	7.47076674471407	6.68144918774214	7.14514997376712	6.91424392892668	7.11435825610615	7.67415381337631	10.8705910125787	7.63137893484923	7.51851690891614	7.58729200655552	7.47076674471407	7.2899019867927	7.08288981219897	8.82845090089916	9.60599384682251	8.50079255581022	8.12304191868409	7.71569273875338	8.71028421426996	7.26209734152297	8.71028421426996	8.51261143867836	6.7229853010695	7.49484024861284	7.05071398451585	7.44628280438336	6.91424392892668	7.23374285725139	7.42137412085001	7.39602562227506	7.79533555750813	6.0557520400258	7.11435825610615	7.88906254521605	7.23374285725139	7.11435825610615	7.3439447271829	6.76334425966234	6.76334425966234	6.45334058879267	6.40295965925137	7.20481620508592	7.01779796647578	7.60950450679626	13.488289787708	6.45334058879267	7.39602562227506	6.24004407501489	8.07600573670991	8.29718177735639	7.39602562227506	8.04377236178531	11.1774429636465	6.98410659507483	8.47685996417883	7.31717783262871	6.0557520400258
"cfrna_kd_158"	7.86101504090084	8.19466989548199	9.64831523301296	7.12390039402382	7.0783713026799	7.5475945585458	6.74077012105128	6.71116652786267	7.45281327184681	7.83394079992571	8.46538006435103	7.60480882274907	6.69613070068125	6.71116652786267	8.0493013928686	8.30716034621429	8.32670182202691	8.21053667333951	6.8533940306662	8.17323856915494	8.59590737795763	8.94777146599997	11.4803653726982	7.99535561363966	8.17323856915494	7.55590882621704	7.41673515586729	7.11265313097462	7.37032382539332	10.426891811527	7.00724117004952	6.82606081266025	7.50528579032347	6.10446533427315	8.77723340023422	7.73495488271419	7.5475945585458	8.17862637244121	7.47051798841262	9.53114887234287	7.04324821123244	9.71837466920632	7.01934450328865	9.69977274680752	7.75674712559103	7.2727395259113	7.04324821123244	8.01958141210263	7.11265313097462	9.39439080005645	9.51208356675462	7.46169291519082	8.30223327740603	7.29279469160019	7.0783713026799	7.46169291519082	6.86686680053554	9.88735823114247	8.17323856915494	7.1895900563416	8.14048147895116	9.57875629719352	9.26623349548405	6.89343679616088	7.61279946743733	7.40757216415657	8.11822200772787	9.26116709489915	7.03134628234166	7.47928916116365	6.61847179338442	6.41268282502712	7.14613334191922	7.81329543308554	6.8533940306662	7.0667591217093	6.88021360320683	6.91952145430497	6.75534436451992	7.67517414762514	8.44317419708303	10.4548923429034	7.2828021650204	7.59677350318885	7.78529914394211	7.56417525991346	6.83979286731425	6.8533940306662	8.85664826754595	9.91019150939582	8.59187622858762	8.32184124679812	6.93238731323976	8.20526714495698	8.23659895804009	8.73033268011891	9.04825895078874	7.05505195111481	6.95777662839423	7.41673515586729	7.26260577744892	7.2317675808134	7.91368155806016	7.95195393477635	7.29279469160019	7.7782140979999	7.74225571518869	5.9073711302191	7.38906882204059	6.95777662839423	7.67517414762514	7.0667591217093	7.38906882204059	6.53632303556959	7.36085870741621	6.94513835456207	6.75534436451992	6.23595675367064	7.34173909229811	11.9283049131918	6.50208425990308	8.24689325107821	6.91952145430497	7.93930922296121	7.2002513729146	8.22623056412959	7.58056681366919	9.02154040446273	8.23142409041423	6.43102048027166	7.88758923276236	7.58056681366919
"cfrna_kd_159"	8.01575185310974	7.38995623892491	9.29029436822164	8.94905228049914	7.63286471707032	7.25650939208257	6.13987278484077	7.10935530599992	6.80494928311887	8.78767520392648	9.20948431914264	7.02337435748693	5.59853270951832	6.90464242787063	6.68176637862784	8.05331563841139	7.93083647308241	8.10192314263903	7.30931423107686	8.05948207652883	7.76711030533301	8.69175147977983	10.9953141611823	7.84059503287008	8.29195017529	7.78211063555259	6.39785639194705	6.31699947117551	6.79012126967939	11.4742117631186	6.33765196780567	5.85267841867977	8.90866400492789	9.69629382714733	8.20563848080326	7.53880330594997	6.77513742801121	7.34008853422339	7.12122731481911	10.3229453187391	6.35800658601157	9.04533448798443	6.66559139482569	9.44654958097302	8.13149013900614	6.97181805550992	6.98488244303671	6.95863317373188	6.61593260809172	8.8983876503634	10.8456184087739	7.23483068699467	7.52101945358927	6.94532553342678	6.39785639194705	7.26722705332055	5.99059798945478	9.53321584694528	8.6268314116564	6.86276643945562	8.69966469806905	8.7270237986557	8.68777852051649	6.79012126967939	7.40942807377282	7.02337435748693	8.32814401044471	9.5265599493494	8.29195017529	6.61593260809172	7.20168524752904	6.77513742801121	5.37083869376994	6.86276643945562	7.0973840369578	8.57614743763968	6.16327378692219	7.78211063555259	6.69775958147054	6.90464242787063	7.91050814531483	10.8012762514626	9.57896645296589	7.12122731481911	7.0973840369578	7.50301268166488	6.90464242787063	6.79012126967939	8.55449152037606	10.3074992580993	7.87597615464521	7.97065151633125	9.11798367841009	8.18322749608699	7.25650939208257	8.90524668525204	8.17188986020281	6.72921687866106	7.31964585608988	6.89081977138655	8.59748277277435	8.90866400492789	7.1446800888141	7.04847196024184	7.23483068699467	7.03597819257623	6.54690049720594	5.56315928134768	7.16775503287054	7.1446800888141	6.80494928311887	7.40942807377282	5.90950242728235	6.68176637862784	6.35800658601157	6.66559139482569	7.48477730558879	7.24571101420444	8.16046226260389	13.9681172623164	6.20893657430097	8.59324089696466	6.98488244303671	7.48477730558879	9.46058471379208	7.60781606337802	7.25650939208257	12.6516413589351	7.45698262634271	9.34932034933391	8.32814401044471	6.29604004854515
"cfrna_kd_162"	7.90907112099151	8.29600677321647	10.0742973758644	7.25547967754468	7.22560955024152	7.5565837575738	6.87383070443912	6.73900088891012	7.73656826310051	8.06309154056897	8.57337222768525	7.7986493611069	7.72950199560363	6.76700610933026	7.75059748399755	6.87383070443912	8.5968339173429	8.10188987221682	6.89933256242419	8.17648460744546	8.10734812544425	9.15568520058787	11.4208832968948	8.38406254931505	8.2274960290737	7.49120542021776	7.28474020926866	7.23563556986516	7.4487792890037	10.1059701900272	7.26529967847711	7.20534464298045	7.54857233176404	5.40344130267686	7.90907112099151	7.65686111674894	7.34152912910998	8.16606187533349	7.53241420503397	9.66304591217837	6.66647947940309	8.83575963068314	6.88663856377074	8.7581233871852	7.49954229691344	6.97321528065382	6.92438702957906	8.37051183537737	7.18478907858737	9.33142183665511	9.07447178292247	7.38719442881596	7.67168585969595	6.63640344418974	7.54051598382801	7.11042919417525	7.07733939984836	10.12760034354	7.93999853579983	7.02043069819453	8.63887954876663	9.05201951049954	8.99430997967096	7.29436253630304	7.20534464298045	7.35077918328672	7.11042919417525	10.6215463672628	6.724789100329	7.22560955024152	7.00877218181472	6.66647947940309	7.49954229691344	7.15339201436485	7.22560955024152	6.87383070443912	7.03199495996098	7.77825194247001	7.39615568074931	7.49120542021776	8.83246966925637	9.67411314664701	7.37817687567913	7.72950199560363	7.83201521659041	7.33221905385307	7.58035346272958	6.55830539867146	8.11278576700077	9.99561292481675	8.44996802390629	7.18478907858737	7.25547967754468	8.15028496484678	8.46279496720309	7.71526443491573	8.32439960181712	6.78080501723812	7.25547967754468	7.3691023057003	8.20221614187571	7.3599699894376	7.72240083535134	8.09091090032518	7.90907112099151	7.18478907858737	7.64188190443705	5.91942980442116	7.49954229691344	6.94900967982839	6.96116371841094	7.53241420503397	7.11042919417525	6.80800851811518	7.81208870891367	6.92438702957906	7.26529967847711	6.71043406754935	7.35077918328672	11.8853911772663	6.83470284228625	8.08538986190187	6.97321528065382	7.89651162442488	6.98516609553825	8.32439960181712	7.56455076145764	8.66501106562167	7.65686111674894	7.16393433979344	8.42396643289078	9.52315889925922
"cfrna_kd_79"	7.94517282103481	8.14489087477715	9.89031269508557	7.1342955094972	6.69698859361747	7.10712814393561	7.87460947196085	6.62194066162051	7.53136459066206	8.10436472819247	8.7892367696387	7.21283648923593	6.41488739995862	6.91672982025949	7.73107320264381	8.75475716213109	8.65077134278729	8.57373797424352	6.80262727914619	7.82556846475168	7.94517282103481	8.96163494245178	11.248005733038	8.28443185257051	8.37804691089768	7.3695452568548	7.39220431561056	7.02238837146685	7.380919502717	10.4262181514138	6.78555570033791	6.71514804884666	7.55162582044087	5.87858107723227	8.49235363026084	7.8004065018815	7.1342955094972	7.58149182467321	7.23808851132567	9.61086055356731	6.885048992603	8.78497164844924	6.322771023988	9.02448524492198	7.64885626465594	7.53136459066206	7.00776399288922	8.00511720341155	6.67859448427402	9.30023873206311	9.46656084319708	7.71320473549116	7.98292957011578	6.8194969130976	7.8004065018815	7.26290342193712	6.96297150204935	9.79175261229776	8.03417857370493	6.947723265466	8.34365015368944	9.79175261229776	9.76168994051242	7.40340109798482	7.16095711546721	7.57160530214298	8.25388409675309	9.09852243012059	7.43647679921146	7.20004166368064	7.62992927665418	7.20004166368064	6.78555570033791	7.55162582044087	7.23808851132567	6.85264927353477	7.21283648923593	6.99298852721963	7.43647679921146	7.380919502717	8.28443185257051	10.8854251290118	7.74872237452143	7.18713157589816	7.85029790218508	7.6107497389394	7.48996415364321	6.4370081364672	9.06021548065632	9.44239664406365	8.55882436805128	7.93750114587319	7.17410411605789	8.10436472819247	8.36095117763612	7.82556846475168	8.88001199826439	7.00776399288922	7.07943530885887	6.96297150204935	7.51081351835967	7.31128100658684	7.25054965185487	7.90639884707373	7.72216672213773	7.85029790218508	6.76827722510414	7.00776399288922	7.03686474718961	7.29933872931903	7.6107497389394	6.97805879195073	6.67859448427402	6.542708253572	7.3695452568548	6.90097724842845	7.34652268551804	6.885048992603	7.41451121939668	12.2257763652564	6.97805879195073	7.85029790218508	6.75078671533632	8.13821522384097	7.12077625185714	8.33783666707303	7.22551810565659	9.4612258998556	7.87460947196085	7.47942486865943	7.89059194084654	6.11822678107957
"cfrna_kd_84"	8.11235258253693	8.05835167304543	10.1448374879663	8.59433111988853	6.44707645229122	6.8566497777727	6.93095445672392	5.7614193675227	7.9438649854751	8.48400767844295	8.75903455463855	7.57968641506249	6.57661325135144	6.97842716175627	7.57968641506249	7.63981104888494	8.71784942416097	8.28214174440505	7.2728165366413	8.38221920301345	8.20472707938024	9.16352237705424	11.1209410782586	7.80642695084896	8.02495142559518	7.25368126750246	6.6372020846037	7.15397487451121	6.77826324504729	10.7928549212085	7.00158512285908	6.77826324504729	8.18470536191629	9.28126320571575	8.53232680174584	7.66895583025417	7.43443481668661	7.83241200305654	7.32873657439073	10.0622676558601	6.77826324504729	7.9907578318541	7.00158512285908	9.11147736822698	7.5008104667659	6.77826324504729	7.02437404570397	7.73933336520157	7.41735016149202	9.4289026373567	9.9392983686442	7.6975215069926	7.57968641506249	6.30447955225119	6.77826324504729	6.95488790213713	7.25368126750246	9.84684214080433	8.04730412971356	7.5008104667659	8.37340312769929	8.98990307552011	8.64647957195637	7.17447886808593	6.83099655367696	7.00158512285908	7.15397487451121	11.21640682598	5.7614193675227	6.77826324504729	6.97842716175627	6.51332356542472	6.88185005698338	7.21462707825123	7.3469024480544	8.21463452474313	6.6665548422555	7.2728165366413	6.77826324504729	7.04680560386836	8.54022479948421	10.0704680501394	8.26317462176573	7.31033773054463	7.2728165366413	7.02437404570397	7.81947814523969	7.06889092137151	7.38255849459479	9.36366082124944	7.97917706112716	7.77996387350728	8.36453277585338	8.31013224812707	8.38221920301345	7.3469024480544	7.57968641506249	6.95488790213713	7.76654749868488	6.30447955225119	8.1644013811194	8.29153247026677	6.90661326732304	8.04730412971356	7.57968641506249	6.97842716175627	7.2728165366413	7.2728165366413	7.00158512285908	6.54532122030788	7.80642695084896	6.95488790213713	6.57661325135144	7.32873657439073	7.13317312695546	6.69531421580101	7.13317312695546	7.09064060688666	8.03617115865798	13.4673072675551	6.88185005698338	8.3193428527534	7.29169982840444	8.19475101139162	9.15326256037172	8.09099462600091	7.6975215069926	12.0934855893983	7.32873657439073	8.76578578297878	8.33758926417914	7.09064060688666
"cfrna_kd_150"	8.07914429224011	7.99092424539012	10.146321069235	6.46388934047705	7.35252861386925	7.06559603603864	7.44410585772771	7.37597648985069	7.59152981304563	7.42175340780196	8.37466471113453	7.09418911476753	7.25470594892478	7.1497171758757	7.39904742558699	7.77892767547071	8.40909931634656	8.60003125822736	6.59026022496137	8.32743308310068	8.75081744101326	9.04155537090728	11.6914702826081	8.07914429224011	8.32743308310068	7.65035750301995	7.35252861386925	7.09418911476753	7.1497171758757	10.526677082923	7.32869120726832	7.12222227335598	7.688279686615	6.46388934047705	9.49044140757582	7.99092424539012	7.59152981304563	7.59152981304563	7.74335114403097	9.58880364179051	6.97621975567804	8.8626862675478	6.88088095294254	9.16753811467775	7.27979417011767	7.32869120726832	7.20317275329309	8.07914429224011	6.97621975567804	9.91443651706077	9.33204094202261	7.53019086312721	8.00600813982676	6.17120615312036	7.32869120726832	7.32869120726832	6.88088095294254	10.5422649438773	8.21513532057746	7.22917091310685	8.78617226341807	10.3371323623643	9.78064098879605	8.27860036177227	7.30445103457292	7.61140777487525	8.13509092174581	8.8121307583863	6.70630049344397	7.48779322654218	7.27979417011767	7.06559603603864	7.17669424451075	7.6694436264577	7.63101456302901	6.32512610958945	7.09418911476753	7.25470594892478	7.44410585772771	7.39904742558699	8.54948149359752	11.1148347822246	6.63000179921653	7.42175340780196	7.96027382607517	7.27979417011767	7.74335114403097	6.54937467835448	9.2833934796632	9.3557628376615	7.63101456302901	7.76124940690853	6.05833839432277	8.72372041494185	7.99092424539012	7.65035750301995	8.96649636605709	7.20317275329309	7.39904742558699	7.35252861386925	7.7068721729737	6.41913117749717	7.35252861386925	8.05033410836992	8.12130672216656	7.77892767547071	6.97621975567804	6.63000179921653	7.99092424539012	7.06559603603864	7.59152981304563	7.48779322654218	7.17669424451075	6.84763263025889	7.48779322654218	6.50727621153595	7.35252861386925	6.66866255545391	7.25470594892478	11.9538556936519	7.09418911476753	7.53019086312721	6.63000179921653	8.26612907930825	6.54937467835448	8.83763010252907	7.50914846375716	8.59006214531018	8.16226970645991	6.70630049344397	8.26612907930825	6.81359117815743
